"idsensore","tipologia","unit_dimisura","idstazione","nomestazione","quota","provincia","datastart","datastop","storico","cgb_nord","cgb_est","lng","lat","location"
"8176","Precipitazione","mm","894","Lomello SS 211","95","PV","2000-01-16T00:00:00.000","2018-11-26T00:00:00.000","S","4996705","484221","8.799365774012205","45.12364032702997","
,  
(45.12364032702997, 8.799365774012205)"
"8177","Livello Idrometrico","cm","894","Lomello SS 211","95","PV","2000-01-16T00:00:00.000","2018-11-26T00:00:00.000","S","4996705","484221","8.799365774012205","45.12364032702997","
,  
(45.12364032702997, 8.799365774012205)"
"8178","Temperatura","°C","894","Lomello SS 211","95","PV","2000-01-16T00:00:00.000","2018-11-26T00:00:00.000","S","4996705","484221","8.799365774012205","45.12364032702997","
,  
(45.12364032702997, 8.799365774012205)"
"8179","Precipitazione","mm","895","Soncino v. Brescia","87","CR","2000-01-01T00:00:00.000",,"N","5027680","569678","9.89027062156689","45.39916876114939","
,  
(45.39916876114939, 9.89027062156689)"
"8180","Temperatura","°C","895","Soncino v. Brescia","87","CR","2000-01-01T00:00:00.000",,"N","5027680","569678","9.89027062156689","45.39916876114939","
,  
(45.39916876114939, 9.89027062156689)"
"8181","Livello Idrometrico","cm","895","Soncino v. Brescia","87","CR","2003-03-05T00:00:00.000",,"N","5027680","569678","9.89027062156689","45.39916876114939","
,  
(45.39916876114939, 9.89027062156689)"
"8182","Precipitazione","mm","854","Calcinato Ponte S.Marco","145","BS","2003-01-01T00:00:00.000","2011-08-04T00:00:00.000","S","5036665","609910","10.406191998272003","45.47485817605195","
,  
(45.47485817605195, 10.406191998272003)"
"8184","Temperatura","°C","909","Bienno","501","BS","2003-01-01T00:00:00.000","2017-03-22T00:00:00.000","S","5088803","599748","10.28693769034457","45.94555081704556","
,  
(45.94555081704556, 10.28693769034457)"
"8185","Precipitazione","mm","878","Darfo Boario Terme SS 42","205","BS","2003-01-01T00:00:00.000","2015-12-13T00:00:00.000","S","5080335","589760","10.156517904580568","45.87072867351144","
,  
(45.87072867351144, 10.156517904580568)"
"8186","Temperatura","°C","878","Darfo Boario Terme SS 42","205","BS","2003-01-01T00:00:00.000","2015-12-13T00:00:00.000","S","5080335","589760","10.156517904580568","45.87072867351144","
,  
(45.87072867351144, 10.156517904580568)"
"8187","Temperatura","°C","905","Cevo","1128","BS","2003-06-18T00:00:00.000",,"N","5103920","606529","10.377774775825152","46.080550839800345","
,  
(46.080550839800345, 10.377774775825152)"
"8188","Precipitazione","mm","901","Crema v.Camporelle","103","CR","2003-03-04T00:00:00.000",,"N","5022780","552590","9.671433867152375","45.35655832576992","
,  
(45.35655832576992, 9.671433867152375)"
"8189","Temperatura","°C","901","Crema v.Camporelle","103","CR","2003-03-04T00:00:00.000",,"N","5022780","552590","9.671433867152375","45.35655832576992","
,  
(45.35655832576992, 9.671433867152375)"
"8190","Precipitazione","mm","908","Voghera v. Cambiaso","95","PV","2003-03-04T00:00:00.000",,"N","4981870","501379","9.017493643978531","44.99027296778766","
,  
(44.99027296778766, 9.017493643978531)"
"8191","Temperatura","°C","908","Voghera v. Cambiaso","95","PV","2003-03-04T00:00:00.000",,"N","4981870","501379","9.017493643978531","44.99027296778766","
,  
(44.99027296778766, 9.017493643978531)"
"8192","Livello Idrometrico","cm","908","Voghera v. Cambiaso","95","PV","2003-03-04T00:00:00.000",,"N","4981870","501379","9.017493643978531","44.99027296778766","
,  
(44.99027296778766, 9.017493643978531)"
"8193","Precipitazione","mm","862","Lodi v. X Maggio","64","LO","2003-02-18T00:00:00.000",,"N","5018523","539869","9.50868492406451","45.31908017313","
,  
(45.31908017313, 9.50868492406451)"
"8195","Precipitazione","mm","886","Vigevano SS494","94","PV","2003-02-18T00:00:00.000",,"N","5020886","490573","8.879674491227794","45.341419871961165","
,  
(45.341419871961165, 8.879674491227794)"
"8196","Temperatura","°C","886","Vigevano SS494","94","PV","2003-02-18T00:00:00.000",,"N","5020886","490573","8.879674491227794","45.341419871961165","
,  
(45.341419871961165, 8.879674491227794)"
"8197","Precipitazione","mm","911","Lambrugo","273","CO","2003-03-06T00:00:00.000",,"N","5067627","519009","9.244445639464647","45.76194001111627","
,  
(45.76194001111627, 9.244445639464647)"
"8198","Temperatura","°C","911","Lambrugo","273","CO","2003-03-06T00:00:00.000",,"N","5067627","519009","9.244445639464647","45.76194001111627","
,  
(45.76194001111627, 9.244445639464647)"
"8199","Precipitazione","mm","865","Cantù Asnago","244","CO","2003-04-29T00:00:00.000",,"N","5062780","507811","9.100367495780826","45.718530753325425","
,  
(45.718530753325425, 9.100367495780826)"
"8200","Temperatura","°C","865","Cantù Asnago","244","CO","2003-04-29T00:00:00.000",,"N","5062780","507811","9.100367495780826","45.718530753325425","
,  
(45.718530753325425, 9.100367495780826)"
"8201","Precipitazione","mm","858","Santa Margherita di Staffora Casanova","575","PV","2003-01-01T00:00:00.000",,"N","4957210","518916","9.239041605384262","44.76803190890912","
,  
(44.76803190890912, 9.239041605384262)"
"8202","Temperatura","°C","858","Santa Margherita di Staffora Casanova","575","PV","2003-01-01T00:00:00.000",,"N","4957210","518916","9.239041605384262","44.76803190890912","
,  
(44.76803190890912, 9.239041605384262)"
"8206","Precipitazione","mm","906","Asola Sorbara","41","MN","2003-03-12T00:00:00.000","2018-11-19T00:00:00.000","S","5008025","611167","10.415828743701432","45.21693876693887","
,  
(45.21693876693887, 10.415828743701432)"
"8207","Temperatura","°C","906","Asola Sorbara","41","MN","2003-03-12T00:00:00.000","2018-11-19T00:00:00.000","S","5008025","611167","10.415828743701432","45.21693876693887","
,  
(45.21693876693887, 10.415828743701432)"
"8208","Precipitazione","mm","910","Manerbio v.Dante","60","BS","2003-04-09T00:00:00.000",,"N","5023554","589720","10.145549852122876","45.35975400346577","
,  
(45.35975400346577, 10.145549852122876)"
"8209","Temperatura","°C","910","Manerbio v.Dante","60","BS","2003-04-09T00:00:00.000",,"N","5023554","589720","10.145549852122876","45.35975400346577","
,  
(45.35975400346577, 10.145549852122876)"
"8210","Livello Idrometrico","cm","910","Manerbio v.Dante","60","BS","2003-04-09T00:00:00.000",,"N","5023554","589720","10.145549852122876","45.35975400346577","
,  
(45.35975400346577, 10.145549852122876)"
"8211","Precipitazione","mm","903","Misinto","247","MB","2003-03-12T00:00:00.000",,"N","5056428","505172","9.066390001669983","45.661382244292845","
,  
(45.661382244292845, 9.066390001669983)"
"8212","Temperatura","°C","903","Misinto","247","MB","2003-03-12T00:00:00.000",,"N","5056428","505172","9.066390001669983","45.661382244292845","
,  
(45.661382244292845, 9.066390001669983)"
"8213","Precipitazione","mm","902","Barni","625","CO","2003-03-13T00:00:00.000","2018-05-09T00:00:00.000","S","5083557","520640","9.26610166966047","45.90527135174118","
,  
(45.90527135174118, 9.26610166966047)"
"8214","Temperatura","°C","902","Barni","625","CO","2003-03-13T00:00:00.000","2018-05-09T00:00:00.000","S","5083557","520640","9.26610166966047","45.90527135174118","
,  
(45.90527135174118, 9.26610166966047)"
"8215","Precipitazione","mm","899","Castiglione delle Stiviere","109","MN","2003-03-11T00:00:00.000","2018-11-22T00:00:00.000","S","5025628","618385","10.511930773425743","45.37415993773191","
,  
(45.37415993773191, 10.511930773425743)"
"8216","Temperatura","°C","899","Castiglione delle Stiviere","109","MN","2003-03-11T00:00:00.000","2018-11-22T00:00:00.000","S","5025628","618385","10.511930773425743","45.37415993773191","
,  
(45.37415993773191, 10.511930773425743)"
"8217","Precipitazione","mm","896","Collio S.Colombano","960","BS","2003-04-09T00:00:00.000","2012-03-15T00:00:00.000","S","5073980","606852","10.375271860298373","45.811105655978054","
,  
(45.811105655978054, 10.375271860298373)"
"8218","Temperatura","°C","896","Collio S.Colombano","960","BS","2003-04-09T00:00:00.000","2012-03-15T00:00:00.000","S","5073980","606852","10.375271860298373","45.811105655978054","
,  
(45.811105655978054, 10.375271860298373)"
"8219","Precipitazione","mm","897","Busto Arsizio v.Rossini","242","VA","2003-03-26T00:00:00.000",,"N","5052553","486271","8.823878375134557","45.6263872574559","
,  
(45.6263872574559, 8.823878375134557)"
"8220","Temperatura","°C","897","Busto Arsizio v.Rossini","242","VA","2003-03-26T00:00:00.000",,"N","5052553","486271","8.823878375134557","45.6263872574559","
,  
(45.6263872574559, 8.823878375134557)"
"8221","Precipitazione","mm","898","Codogno Ist.Tosi","68","LO","2003-03-26T00:00:00.000",,"N","5001193","556652","9.720827965954323","45.16194141075864","
,  
(45.16194141075864, 9.720827965954323)"
"8222","Precipitazione","mm","816","Sermide e Felonica SP 91","10","MN","2003-07-10T00:00:00.000",,"N","4987208","680433","11.289925972511382","45.015363087231634","
,  
(45.015363087231634, 11.289925972511382)"
"8223","Temperatura","°C","816","Sermide e Felonica SP 91","10","MN","2003-07-10T00:00:00.000",,"N","4987208","680433","11.289925972511382","45.015363087231634","
,  
(45.015363087231634, 11.289925972511382)"
"8224","Precipitazione","mm","873","Ponti sul Mincio Monzambano","62","MN","2003-07-01T00:00:00.000",,"N","5027985","633560","10.70629184040345","45.392637348813274","
,  
(45.392637348813274, 10.70629184040345)"
"8225","Temperatura","°C","873","Ponti sul Mincio Monzambano","62","MN","2003-07-01T00:00:00.000",,"N","5027985","633560","10.70629184040345","45.392637348813274","
,  
(45.392637348813274, 10.70629184040345)"
"8226","Precipitazione","mm","904","Paisco Loveno","816","BS","2003-06-20T00:00:00.000",,"N","5103599","600282","10.296934209142101","46.07860776076735","
,  
(46.07860776076735, 10.296934209142101)"
"8227","Temperatura","°C","904","Paisco Loveno","816","BS","2003-06-20T00:00:00.000",,"N","5103599","600282","10.296934209142101","46.07860776076735","
,  
(46.07860776076735, 10.296934209142101)"
"8228","Precipitazione","mm","907","Varese v.Appiani","416","VA","2003-08-27T00:00:00.000",,"N","5075452","486300","8.823602804255973","45.83249554701535","
,  
(45.83249554701535, 8.823602804255973)"
"8229","Temperatura","°C","907","Varese v.Appiani","416","VA","2003-08-27T00:00:00.000",,"N","5075452","486300","8.823602804255973","45.83249554701535","
,  
(45.83249554701535, 8.823602804255973)"
"8230","Precipitazione","mm","900","Chiari","140","BS","2003-06-20T00:00:00.000",,"N","5041392","573236","9.937768713461718","45.522213315999174","
,  
(45.522213315999174, 9.937768713461718)"
"8380","Livello Idrometrico","cm","859","Luino v. Piero Chiara","205","VA","1998-07-24T00:00:00.000",,"N","5094539","480080","8.742723870723832","46.004134164051614","
,  
(46.004134164051614, 8.742723870723832)"
"8381","Livello Idrometrico","cm","860","Angera v.le Repubblica","202","VA","1998-07-24T00:00:00.000","2011-12-15T00:00:00.000","S","5068671","466871","8.573911118839293","45.77080375800646","
,  
(45.77080375800646, 8.573911118839293)"
"8382","Livello Idrometrico","cm","870","Como viale Geno","200","CO","1998-07-24T00:00:00.000",,"N","5074080","506207","9.079902000578425","45.82025491696097","
,  
(45.82025491696097, 9.079902000578425)"
"8383","Livello Idrometrico","cm","871","Olginate S.Maria Lavello","198","LC","1998-07-24T00:00:00.000",,"N","5070743","533433","9.430142047539633","45.78943801902498","
,  
(45.78943801902498, 9.430142047539633)"
"8384","Livello Idrometrico","cm","873","Ponti sul Mincio Monzambano","62","MN","2001-02-01T00:00:00.000",,"N","5027985","633560","10.70629184040345","45.392637348813274","
,  
(45.392637348813274, 10.70629184040345)"
"8385","Livello Idrometrico","cm","874","Sarnico v. Roma","197","BG","2001-04-12T00:00:00.000",,"N","5057377","574538","9.956880147525977","45.6659359725519","
,  
(45.6659359725519, 9.956880147525977)"
"8386","Livello Idrometrico","cm","880","Valmadrera Malgrate","222","LC","2002-07-29T00:00:00.000",,"N","5078101","529084","9.374633937871366","45.855860140087856","
,  
(45.855860140087856, 9.374633937871366)"
"8394","Livello Idrometrico","cm","916","Pizzighettone ponte Trento e Trieste","47","CR","2001-02-01T00:00:00.000",,"N","5003947","561219","9.779270324494979","45.186348142795026","
,  
(45.186348142795026, 9.779270324494979)"
"8546","Livello Idrometrico","cm","817","Pavia SS 35","71","PV","2001-04-18T00:00:00.000",,"N","5003026","511523","9.14666411623237","45.18062204522296","
,  
(45.18062204522296, 9.14666411623237)"
"8583","Precipitazione","mm","999","Laveno-Mombello Poggio S.Elsa","950","VA","1999-06-23T00:00:00.000",,"N","5084222","471939","8.638185708619893","45.91099372061516","
,  
(45.91099372061516, 8.638185708619893)"
"8584","Temperatura","°C","999","Laveno-Mombello Poggio S.Elsa","950","VA","1999-06-23T00:00:00.000",,"N","5084222","471939","8.638185708619893","45.91099372061516","
,  
(45.91099372061516, 8.638185708619893)"
"8585","Umidità Relativa","%","999","Laveno-Mombello Poggio S.Elsa","950","VA","1999-06-23T00:00:00.000",,"N","5084222","471939","8.638185708619893","45.91099372061516","
,  
(45.91099372061516, 8.638185708619893)"
"8587","Precipitazione","mm","998","Laveno-Mombello p.zza Matteotti","207","VA","1999-06-24T00:00:00.000",,"N","5084109","470426","8.61868470587428","45.909913257580605","
,  
(45.909913257580605, 8.61868470587428)"
"8588","Temperatura","°C","998","Laveno-Mombello p.zza Matteotti","207","VA","1999-06-24T00:00:00.000",,"N","5084109","470426","8.61868470587428","45.909913257580605","
,  
(45.909913257580605, 8.61868470587428)"
"8692","Precipitazione","mm","866","Paderno Dugnano Palazzolo","168","MI","2006-02-07T00:00:00.000","2014-11-24T00:00:00.000","S","5047708","512402","9.158975133893636","45.58280270109661","
,  
(45.58280270109661, 9.158975133893636)"
"9","Precipitazione","mm","3","Sondalo Le Prese","950","SO","1987-11-24T00:00:00.000",,"N","5133847","604242","10.354811516997314","46.35017157750056","
,  
(46.35017157750056, 10.354811516997314)"
"9001","Temperatura","°C","1210","Ranzanico","486","BG","2004-01-01T00:00:00.000",,"N","5070741","572525","9.933042100771653","45.78641993250342","
,  
(45.78641993250342, 9.933042100771653)"
"9002","Temperatura","°C","1211","Castronno","379","VA","2004-01-01T00:00:00.000",,"N","5066146","486058","8.82075558870268","45.748730816584875","
,  
(45.748730816584875, 8.82075558870268)"
"9003","Temperatura","°C","1212","Castione della Presolana","1180","BG","2004-01-01T00:00:00.000",,"N","5086647","582441","10.063316766082295","45.928445516534396","
,  
(45.928445516534396, 10.063316766082295)"
"9004","Temperatura","°C","1213","Mezzoldo Ronchi","988","BG","2004-01-01T00:00:00.000","2012-08-01T00:00:00.000","S","5095843","551256","9.662116265413852","46.014242239439035","
,  
(46.014242239439035, 9.662116265413852)"
"9005","Temperatura","°C","1214","Oltre il Colle Acquedotto","1084","BG","2004-01-01T00:00:00.000","2012-01-16T00:00:00.000","S","5082095","559544","9.767460427844235","45.88984523769301","
,  
(45.88984523769301, 9.767460427844235)"
"9006","Temperatura","°C","1217","Schilpario","1096","BG","2004-01-01T00:00:00.000","2012-09-23T00:00:00.000","S","5095451","588221","10.139475771081505","46.00695141629951","
,  
(46.00695141629951, 10.139475771081505)"
"9007","Temperatura","°C","1215","Taleggio","763","BG","2004-01-01T00:00:00.000","2012-11-10T00:00:00.000","S","5082304","543960","9.566629647707643","45.8928987022868","
,  
(45.8928987022868, 9.566629647707643)"
"9008","Temperatura","°C","1216","Valbondione","1784","BG","2000-12-01T00:00:00.000",,"N","5101745","580328","10.038606996418281","46.064560809857326","
,  
(46.064560809857326, 10.038606996418281)"
"9009","Temperatura","°C","1227","Sarezzo Gardone","338","BS","2004-01-01T00:00:00.000","2013-06-06T00:00:00.000","S","5060559","592390","10.186615288843331","45.69242141982123","
,  
(45.69242141982123, 10.186615288843331)"
"9010","Temperatura","°C","1235","Cene Ponte","361","BG","2011-10-04T00:00:00.000",,"N","5070400","563860","9.821533201834857","45.784206920925044","
,  
(45.784206920925044, 9.821533201834857)"
"9011","Temperatura","°C","1230","San Giacomo Filippo Lago Truzzo","2064","SO","2004-01-09T00:00:00.000",,"N","5134156","524616","9.319988190479972","46.36053123729497","
,  
(46.36053123729497, 9.319988190479972)"
"9012","Temperatura","°C","1238","Val Masino S.Martino","943","SO","2004-01-01T00:00:00.000",,"N","5121068","548737","9.632170040598265","46.24144091719049","
,  
(46.24144091719049, 9.632170040598265)"
"9013","Temperatura","°C","1220","Ponte di Legno Case Pirli","1640","BS","2004-01-01T00:00:00.000",,"N","5128139","616030","10.506555903978098","46.296900814514906","
,  
(46.296900814514906, 10.506555903978098)"
