ANNO,ATS STRUTTURA,CODICE DRG,DESCRIZIONE DRG,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2014,323 - ATS DELLA MONTAGNA,389,NEONATI A TERMINE CON AFFEZIONI MAGGIORI,7.470588,0
2014,323 - ATS DELLA MONTAGNA,390,NEONATI CON ALTRE AFFEZIONI SIGNIFICATIVE,6.446429,0
2014,323 - ATS DELLA MONTAGNA,403,LINFOMA E LEUCEMIA NON ACUTA CON CC,13.24,0
2014,323 - ATS DELLA MONTAGNA,406,"ALTERAZ. MIELOPROLIF.,ETC. CON INT. MAGG. CON CC",18.333333,0
2014,323 - ATS DELLA MONTAGNA,440,SBRIGLIAMENTO DI FERITE PER TRAUMATISMO,12.166667,0
2014,323 - ATS DELLA MONTAGNA,447,"REAZIONI ALLERGICHE, ETA' > 17",4,0
2014,323 - ATS DELLA MONTAGNA,450,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA'>17 SENZA CC",5.127273,0
2014,323 - ATS DELLA MONTAGNA,452,COMPLICAZIONI DI TRATTAMENTO CON CC,11.461538,0
2014,323 - ATS DELLA MONTAGNA,463,SEGNI E SINTOMI CON CC,9.883495,0
2014,323 - ATS DELLA MONTAGNA,471,INT.MAGG. BILATERALI/MULT. SU ARTICOLAZ. ARTI INF.,2.75,0
2014,323 - ATS DELLA MONTAGNA,537,ESCISS. LOCALE E RIMOZ. DI MEZZI DI FISS. INTERNA ECCETTO ANCA E FEMORE CON CC,13.727273,0
2014,323 - ATS DELLA MONTAGNA,555,INT SISTEMA CARDIOVASC VIA PERCUTANEA CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,9.945946,0
2014,323 - ATS DELLA MONTAGNA,566,DIAGNOSI RELATIVE ALL'APPARATO RESPIRATORIO CON RESPIRAZIONE ASSISTITA < 96 ORE,7.063291,0
2014,323 - ATS DELLA MONTAGNA,568,"INT ESOFAGO, STOMACO E DUODENO, ETÃ > 17 ANNI CON CC SENZA DIA GASTROINTEST MAGG",24.466667,0
2014,324 - ATS DELLA BRIANZA,074,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'< 18",5.098361,1.466667
2014,324 - ATS DELLA BRIANZA,123,"MAL.CARDIOVASC. CON IMA, DECEDUTI",5.383333,0
2014,324 - ATS DELLA BRIANZA,124,"MAL.CARDIOVASC. ESCL.IMA CON CATET.,DIA. COMPL.",7.165948,1.5
2014,324 - ATS DELLA BRIANZA,138,ARITMIA E ALTERAZIONI CONDUZIONE CARDIACA CON CC,7.075949,2
2014,324 - ATS DELLA BRIANZA,166,APPENDICECTOMIA CON DIA. PRINC. NON COMPL. CON CC,5.642857,0
2014,324 - ATS DELLA BRIANZA,180,OCCLUSIONE GASTROINTESTINALE CON CC,9.325397,0
2014,324 - ATS DELLA BRIANZA,186,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' < 18",5.191489,3
2014,324 - ATS DELLA BRIANZA,322,"INFEZIONI RENE E VIE URINARIE, ETA' < 18",5.408537,0
2014,324 - ATS DELLA BRIANZA,328,"STENOSI URETRALE, ETA' > 17 CON CC",3,0
2014,324 - ATS DELLA BRIANZA,510,USTIONI NON ESTESE CON CC O TRAUMI RILEVANTI,12,1
2014,324 - ATS DELLA BRIANZA,544,SOSTITUZIONE DI ARTICOLAZIONI MAGGIORI O REIMPIANTO DEGLI ARTI INFERIORI,8.384039,0
2014,325 - ATS DI BERGAMO,044,INFEZ. ACUTE MAGGIORI OCCHIO,6.956522,0
2014,325 - ATS DI BERGAMO,123,"MAL.CARDIOVASC. CON IMA, DECEDUTI",6.912281,0
2014,325 - ATS DI BERGAMO,156,"INT. ESOFAGO,STOMACO E DUODENO, ETA' < 18",14.769231,0
2014,325 - ATS DI BERGAMO,178,ULCERA PEPTICA NON COMPLICATA SENZA CC,7.071429,0
2014,325 - ATS DI BERGAMO,202,CIRROSI ED EPATITE ALCOOLICA,12.637982,2.294118
2014,325 - ATS DI BERGAMO,235,FRATTURE FEMORE,23.859155,0
2014,325 - ATS DI BERGAMO,252,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' <18",1.604167,1
2014,325 - ATS DI BERGAMO,288,INT. PER OBESITA',4.337557,0
2014,325 - ATS DI BERGAMO,304,"INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA CON CC",14.129032,0
2014,325 - ATS DI BERGAMO,325,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 CON CC",7.688889,0
2014,325 - ATS DI BERGAMO,444,"TRAUMATISMI, ETA' > 17 CON CC",8.875,0
2014,325 - ATS DI BERGAMO,452,COMPLICAZIONI DI TRATTAMENTO CON CC,11.460674,0
2014,325 - ATS DI BERGAMO,464,SEGNI E SINTOMI SENZA CC,7.60262,1.6
2014,325 - ATS DI BERGAMO,499,INT. DORSO E COLLO ESCL. ARTRODESI VERTEBR. CON CC,12.454545,0
2014,325 - ATS DI BERGAMO,531,INTERVENTI SUL MIDOLLO SPINALE CON CC,29.625,0
2014,326 - ATS DI BRESCIA,011,NEOPLASIE SIST. NERVOSO SENZA CC,7.810945,1
2014,326 - ATS DI BRESCIA,028,"STUPORE E COMA TRAUMAT.,COMA <1 H,ETA'>17 CON CC",9.768421,0
2014,326 - ATS DI BRESCIA,045,MAL. NEUROLOGICHE OCCHIO,5.913669,0
2014,326 - ATS DI BRESCIA,069,"OTITE M.,INFEZ. VIE RESPIR. SUP.,ETA' >17 SENZA CC",3.819383,1
2014,326 - ATS DI BRESCIA,133,ATEROSCLEROSI SENZA CC,12.29661,0
2014,326 - ATS DI BRESCIA,150,LISI DI ADERENZE PERITONEALI CON CC,15.391304,0
2014,326 - ATS DI BRESCIA,202,CIRROSI ED EPATITE ALCOOLICA,11.231908,0
2014,326 - ATS DI BRESCIA,205,"MAL.FEGATO ESCL. T.M.,CIRROSI,EPAT.ALCOOL. CON CC",11.323404,0
2014,326 - ATS DI BRESCIA,265,TRAPIANTI PELLE E/O SBRIGL. ESCL. ULCERE CON CC,14,0
2014,326 - ATS DI BRESCIA,384,ALTRE DIA. PREPARTO SENZA CC MEDICHE,3.41806,1
2014,326 - ATS DI BRESCIA,399,DISTURBI SIST. RETICOLOENDOT. E IMMUNIT. SENZA CC,5.42963,4.837838
2014,326 - ATS DI BRESCIA,414,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. SENZA CC",6.487179,1
2014,326 - ATS DI BRESCIA,444,"TRAUMATISMI, ETA' > 17 CON CC",8.535714,0
2014,326 - ATS DI BRESCIA,482,"TRACHEOSTOMIA PER DIST. ORALI,LARINGEI O FARINGEI",19.363057,0
2014,326 - ATS DI BRESCIA,493,COLECISTECTOMIA LAPAR. SNZ. ESP. DOTTO COM. CON CC,11.472603,0
2014,326 - ATS DI BRESCIA,496,ARTRODESI VERTEBR. COMBINATA ANTERIORE/POSTERIORE,10.583333,0
2014,326 - ATS DI BRESCIA,533,INTERVENTI VASCOLARI EXTRACRANICI CON CC,9.538462,0
2014,326 - ATS DI BRESCIA,534,INTERVENTI VASCOLARI EXTRACRANICI SENZA CC,4.561224,0
2014,326 - ATS DI BRESCIA,543,CRANIOT. CON IMP. DI DISPOS. MAGG. O DIAPR ACUTA COMPL. DEL SIST. NERVOSO CENTR,12.74026,0
2014,326 - ATS DI BRESCIA,548,BYPASS CORONAR. CON CATETERISMO CARDIACO SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE,12.437126,0
2014,327 - ATS DELLA VAL PADANA,007,INT. SU NERVI E ALTRI INT. SIST. NERVOSO CON CC,9.636364,0
2014,327 - ATS DELLA VAL PADANA,072,TRAUMATISMI E DEFORMITA' NASO,2.516667,1
2014,327 - ATS DELLA VAL PADANA,096,"BRONCHITE E ASMA, ETA' > 17 CON CC",8.563218,0
2014,327 - ATS DELLA VAL PADANA,101,ALTRE DIA. APP. RESPIRATORIO CON CC,9.061224,0
2014,327 - ATS DELLA VAL PADANA,133,ATEROSCLEROSI SENZA CC,6.222222,1
2014,327 - ATS DELLA VAL PADANA,282,"TRAUMI PELLE,SOTTOCUT. E MAMMELLA,ETA' <18",2.090909,1
2014,327 - ATS DELLA VAL PADANA,292,"ALTRI INT. PER MAL. ENDOCRINE, ETC. CON CC",16.666667,0
2014,327 - ATS DELLA VAL PADANA,309,INT. MINORI SU VESCICA SENZA CC,3.266667,0
2014,327 - ATS DELLA VAL PADANA,324,CALCOLOSI URINARIA SENZA CC,2.746479,1.031746
2014,327 - ATS DELLA VAL PADANA,430,PSICOSI,14.960861,6.612903
2014,327 - ATS DELLA VAL PADANA,510,USTIONI NON ESTESE CON CC O TRAUMI RILEVANTI,10.333333,0
2014,327 - ATS DELLA VAL PADANA,518,INTERVENTI SUL SISTEMA CARDIOVASCOLARE PER VIA PER,3.861111,0
2014,327 - ATS DELLA VAL PADANA,529,INTERVENTI DI ANASTOMOSI VENTRICOLARE CON CC,5,0
2014,327 - ATS DELLA VAL PADANA,564,"CEFALEA, ETÃ > 17 ANNI",6.706897,0
2014,327 - ATS DELLA VAL PADANA,570,INT MAGG SU INTESTINO CRASSO E TENUE CON CC SENZA DIA GASTROINTESTINALE MAGG,18.207843,0
2014,327 - ATS DELLA VAL PADANA,573,INTERVENTI MAGGIORI SULLA VESCICA,21.047619,0
2014,327 - ATS DELLA VAL PADANA,576,"SETTICEMIA SENZA VENTILAZIONE MECCANICA  = 96 ORE, ETÃ > 17 ANNI",11.280684,29
2014,328 - ATS DI PAVIA,018,MAL. NERVI CRANICI E PERIFERICI CON CC,21.619048,3
2014,328 - ATS DI PAVIA,019,MAL. NERVI CRANICI E PERIFERICI SENZA CC,17.61126,4.189781
2014,328 - ATS DI PAVIA,066,EPISTASSI,4.61194,1
2014,328 - ATS DI PAVIA,103,TRAPIANTO DI CUORE O IMPIANTO DI SISTEMA DI ASSISTENZA CARDIACA,53.875,0
2015,323 - ATS DELLA MONTAGNA,246,ARTROPATIE NON SPECIFICHE,9.428571,0
2014,328 - ATS DI PAVIA,135,"MAL. CARDIACHE CONGENITE E VALV.,ETA' >17 CON CC",10.736842,2.5
2014,328 - ATS DI PAVIA,150,LISI DI ADERENZE PERITONEALI CON CC,16.230769,0
2014,328 - ATS DI PAVIA,174,EMORRAGIA GASTROINTESTINALE CON CC,12.035398,0
2014,328 - ATS DI PAVIA,186,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' < 18",2.525,1
2014,328 - ATS DI PAVIA,191,"INT. SU PANCREAS, FEGATO E DI SHUNT CON CC",15.405405,0
2014,328 - ATS DI PAVIA,192,"INT. SU PANCREAS, FEGATO E DI SHUNT SENZA CC",6.447368,0
2014,328 - ATS DI PAVIA,199,PROC. DIAGNOST. EPATOBILIARI PER T.M.,21.222222,0
2014,328 - ATS DI PAVIA,241,MAL. TESSUTO CONNETTIVO SENZA CC,11.566879,2
2014,328 - ATS DI PAVIA,271,ULCERE DELLA PELLE,12.090909,1
2014,328 - ATS DI PAVIA,298,"DIST. NUTRIZIONE E METABOLISMO,ETA' <18",3.814815,1
2014,328 - ATS DI PAVIA,310,INT. PER VIA TRANSURETRALE CON CC,6.190476,0
2014,328 - ATS DI PAVIA,352,ALTRE DIA. APP. RIPRODUTTIVO MASCHILE,2.424242,1
2014,328 - ATS DI PAVIA,356,INT. RICOSTRUTTIVI APP. RIPRODUTTIVO FEMM.,2.99115,0
2014,328 - ATS DI PAVIA,380,ABORTO SENZA D&C,1.972973,1
2014,328 - ATS DI PAVIA,392,"SPLENECTOMIA, ETA' > 17",13,0
2014,328 - ATS DI PAVIA,420,"FEBBRE DI ORIGINE SCONOSCIUTA, ETA' > 17 SENZA CC",7.150538,1
2014,328 - ATS DI PAVIA,467,ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE,3.042272,1.824786
2014,328 - ATS DI PAVIA,498,ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE SENZA CC,7.721649,0
2014,328 - ATS DI PAVIA,546,ARTRODESI VERTEB. ECCETTO CERV. CON DEVIAZIONE COLONNA VERTEB. O NEOPL. MALIGNA,15.666667,0
2014,328 - ATS DI PAVIA,550,BYPASS CORONAR. SENZA CATETERISMO CARDIACO SENZA DIAGNOSI CARDIOVASC. MAGGIORE,10.225806,0
2014,REGIONE LOMBARDIA,028,"STUPORE E COMA TRAUMAT.,COMA <1 H,ETA'>17 CON CC",13.660912,0
2014,REGIONE LOMBARDIA,101,ALTRE DIA. APP. RESPIRATORIO CON CC,10.154545,1.028112
2014,REGIONE LOMBARDIA,104,INT. VALVOLE CARDIACHE CON CATETERISMO CARDIACO,14.181396,0
2014,REGIONE LOMBARDIA,105,INT. VALVOLE CARDIACHE SENZA CATETERISMO CARDIACO,15.182118,0
2014,REGIONE LOMBARDIA,165,APPENDICECTOMIA CON DIA. PRINC. COMPL. SENZA CC,5.343109,0
2014,REGIONE LOMBARDIA,166,APPENDICECTOMIA CON DIA. PRINC. NON COMPL. CON CC,7.315152,0
2014,REGIONE LOMBARDIA,242,ARTRITE SETTICA,12.385159,0
2014,REGIONE LOMBARDIA,282,"TRAUMI PELLE,SOTTOCUT. E MAMMELLA,ETA' <18",1.788982,1
2014,REGIONE LOMBARDIA,302,TRAPIANTO RENALE,16.003077,0
2014,REGIONE LOMBARDIA,317,RICOVERO PER DIALISI RENALE,6.466292,2.177914
2014,REGIONE LOMBARDIA,353,"EVISC. PELVICA,ISTERECTOMIA E VULVECTOMIA RADICALE",7.731323,0
2014,REGIONE LOMBARDIA,368,INFEZIONI APP. RIPRODUTTIVO FEMMINILE,5.39011,1
2014,REGIONE LOMBARDIA,427,NEVROSI ESCL. NEVROSI DEPRESSIVE,13.334581,3.197531
2014,REGIONE LOMBARDIA,454,"ALTRE DIA. TRAUMATISMI, AVVEL., ETC. CON CC",9.25,0
2014,REGIONE LOMBARDIA,489,INFEZ. HIV CON PATOLOGIE CORRELATE MAGGIORI,18.435502,6.230769
2014,REGIONE LOMBARDIA,519,ARTRODESI VERTEBRALE CERVICALE CON CC,12.724138,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,045,MAL. NEUROLOGICHE OCCHIO,6.616162,1.916667
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,091,"POLMONITE SEMPLICE E PLEURITE, ETA' < 18",4.827801,3
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,285,"AMPUTAZ. ARTO INF. PER MAL. ENDOCRINE, ETC.",23.125,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,372,PARTO VAGINALE CON CC,5.266089,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,390,NEONATI CON ALTRE AFFEZIONI SIGNIFICATIVE,4.490299,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,522,ABUSO O DIPEND. ALCOOL/FARMACI CON T RIAB. SNZ. CC,8.417323,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,575,"SETTICEMIA CON VENTILAZIONE MECCANICA = 96 ORE, ETÃ > 17 ANNI",24.71875,0
2015,322 - ATS DELL'INSUBRIA,016,MAL. CEREBROVASCOLARI ASPECIFICHE CON CC,12.171717,0
2015,322 - ATS DELL'INSUBRIA,278,"CELLULITE, ETA' > 17 SENZA CC",7.937173,3.866667
2015,322 - ATS DELL'INSUBRIA,302,TRAPIANTO RENALE,21.543478,0
2015,322 - ATS DELL'INSUBRIA,316,INSUFFICIENZA RENALE,11.174121,6.619048
2015,322 - ATS DELL'INSUBRIA,330,"STENOSI URETRALE, ETA' < 18",1,0
2015,322 - ATS DELL'INSUBRIA,385,NEONATI MORTI O TRASFERITI AD ALTRE STRUTTURE DI A,5.094118,0
2015,322 - ATS DELL'INSUBRIA,476,INT. CHIR. PROSTATA NON CORRELATO CON DIA. PRINC.,15.333333,0
2015,322 - ATS DELL'INSUBRIA,506,USTIONESPESS CON TRPPELLE/LESINAL CON CC/TRAUMRIL,15,0
2015,322 - ATS DELL'INSUBRIA,535,IMP. DI DEFIBRILL. CARD. CON CATETERISMO CARD. CON IMA INSUFF. CARD. O SHOCK,13.422222,0
2015,322 - ATS DELL'INSUBRIA,564,"CEFALEA, ETÃ > 17 ANNI",6.316456,3
2015,323 - ATS DELLA MONTAGNA,056,RINOPLASTICA,1.75,0
2015,323 - ATS DELLA MONTAGNA,082,NEOPLASIE APP. RESPIRATORIO,12.167568,1
2015,323 - ATS DELLA MONTAGNA,084,TRAUMI MAGGIORI TORACE SENZA CC,4.298701,0
2015,323 - ATS DELLA MONTAGNA,100,SEGNI E SINTOMI RESPIRATORI SENZA CC,5.710526,0
2015,323 - ATS DELLA MONTAGNA,111,INT. MAGGIORI SU SIST. CARDIOVASCOLARE SENZA CC,8.909091,0
2015,323 - ATS DELLA MONTAGNA,125,MALATTIE CARDIOVASCOLARI ECCETTO INFARTO MIOCARDIC,3.270968,0
2015,323 - ATS DELLA MONTAGNA,132,ATEROSCLEROSI CON CC,9.5,1
2015,323 - ATS DELLA MONTAGNA,139,ARITMIA E ALTERAZIONI CONDUZIONE CARDIACA SENZA CC,3.66383,1
2015,323 - ATS DELLA MONTAGNA,171,ALTRI INT. SU APP. DIGERENTE SENZA CC,4.625,0
2015,323 - ATS DELLA MONTAGNA,179,MAL. INFIAMMATORIE INTESTINO,10.153846,0
2015,323 - ATS DELLA MONTAGNA,197,COLECISTECTOMIA SENZA ESPLORAZ. DOTTO COM. CON CC,14.666667,0
2015,323 - ATS DELLA MONTAGNA,284,MAL. MINORI DELLA PELLE SENZA CC,3.962963,1
2015,323 - ATS DELLA MONTAGNA,327,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'<18",7,0
2015,323 - ATS DELLA MONTAGNA,369,"DIST. MESTRUALI,ALTRI DIST. APP.RIPRODUTTIVO FEMM.",2.375,1
2015,323 - ATS DELLA MONTAGNA,421,"MAL. DI ORIGINE VIRALE, ETA' > 17",6.3,0
2015,323 - ATS DELLA MONTAGNA,462,RIABILITAZIONE,30.738095,0
2015,323 - ATS DELLA MONTAGNA,479,ALTRI INT. VASCOLARI SENZA CC,5.994924,0
2015,323 - ATS DELLA MONTAGNA,555,INT SISTEMA CARDIOVASC VIA PERCUTANEA CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,8.897959,0
2015,324 - ATS DELLA BRIANZA,074,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'< 18",6.188679,2.357143
2015,324 - ATS DELLA BRIANZA,088,MALATTIA POLMONARE CRONICO-OSTRUTTIVA,11.375951,2
2015,324 - ATS DELLA BRIANZA,095,PNEUMOTORACE SENZA CC,5.101449,0
2015,324 - ATS DELLA BRIANZA,125,MALATTIE CARDIOVASCOLARI ECCETTO INFARTO MIOCARDIC,2.962485,1.333333
2015,324 - ATS DELLA BRIANZA,167,APPENDICECTOMIA CON DIA.PRINC. NON COMPL. SENZA CC,3.936123,0
2015,324 - ATS DELLA BRIANZA,181,OCCLUSIONE GASTROINTESTINALE SENZA CC,5.711779,2.5
2015,324 - ATS DELLA BRIANZA,187,ESTRAZIONI E RIPARAZIONI DENTALI,2,1
2015,324 - ATS DELLA BRIANZA,236,FRATTURE ANCA E PELVI,20.395543,0
2015,324 - ATS DELLA BRIANZA,258,MASTECTOMIA TOTALE PER T.M. SENZA CC,3.493151,0
2015,324 - ATS DELLA BRIANZA,304,"INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA CON CC",16.81,0
2015,324 - ATS DELLA BRIANZA,331,"ALTRE DIA. RENE E VIE URINARIE,ETA' >17 CON CC",9.290698,1
2015,324 - ATS DELLA BRIANZA,335,INT. MAGGIORI SU PELVI MASCHILE SENZA CC,8.249169,0
2015,324 - ATS DELLA BRIANZA,464,SEGNI E SINTOMI SENZA CC,5.446429,2.454545
2015,324 - ATS DELLA BRIANZA,500,INT. DORSO E COLLO ESCL. ARTRODESI VERTEBR. SNZ CC,3.662313,0
2015,324 - ATS DELLA BRIANZA,509,USTIONESPESS SNZ TRPPELLE/LESINAL SNZ CC/TRAUMRIL,2.666667,0
2015,324 - ATS DELLA BRIANZA,510,USTIONI NON ESTESE CON CC O TRAUMI RILEVANTI,25.5,0
2015,324 - ATS DELLA BRIANZA,570,INT MAGG SU INTESTINO CRASSO E TENUE CON CC SENZA DIA GASTROINTESTINALE MAGG,18.112033,0
2015,324 - ATS DELLA BRIANZA,576,"SETTICEMIA SENZA VENTILAZIONE MECCANICA  = 96 ORE, ETÃ > 17 ANNI",14.94918,0
2015,325 - ATS DI BERGAMO,030,"STUPORE E COMA TRAUMAT.,COMA < 1 H, ETA' < 18",4.321429,24
2015,325 - ATS DI BERGAMO,056,RINOPLASTICA,2.011236,0
2015,325 - ATS DI BERGAMO,100,SEGNI E SINTOMI RESPIRATORI SENZA CC,5.884615,1
2015,325 - ATS DI BERGAMO,171,ALTRI INT. SU APP. DIGERENTE SENZA CC,7.5,0
2015,325 - ATS DI BERGAMO,263,TRAPIANTI PELLE E/O SBRIGL.PER ULCERE PELLE CON CC,32.375,0
2015,325 - ATS DI BERGAMO,282,"TRAUMI PELLE,SOTTOCUT. E MAMMELLA,ETA' <18",1.777778,1
2015,325 - ATS DI BERGAMO,332,"ALTRE DIA. RENE E VIE URINARIE,ETA' >17 SENZA CC",4.070122,1.005495
2015,325 - ATS DI BERGAMO,427,NEVROSI ESCL. NEVROSI DEPRESSIVE,10.753425,9.684211
2015,325 - ATS DI BERGAMO,473,"LEUCEMIA ACUTA SENZA INT. CHIR. MAGGIORI, ETA' >17",24.816901,3
2012,326 - ATS DI BRESCIA,272,MAL. MAGGIORI DELLA PELLE CON CC,11.588235,0
2015,325 - ATS DI BERGAMO,522,ABUSO O DIPEND. ALCOOL/FARMACI CON T RIAB. SNZ. CC,8.217391,0
2015,325 - ATS DI BERGAMO,542,TRACH. VM = 96 ORE O DIAPR NO FACCIA... SENZA INTCH MAGG.,42.554054,0
2015,325 - ATS DI BERGAMO,547,BYPASS CORONAR. CON CATETERISMO CARDIACO CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,20.705882,0
2015,326 - ATS DI BRESCIA,032,"COMMOZIONE CEREBRALE, ETA' > 17 SENZA CC",4.153846,0
2015,326 - ATS DI BRESCIA,084,TRAUMI MAGGIORI TORACE SENZA CC,4.403509,0
2015,326 - ATS DI BRESCIA,099,SEGNI E SINTOMI RESPIRATORI CON CC,9.945205,0
2015,326 - ATS DI BRESCIA,140,ANGINA PECTORIS,6.593361,0
2015,326 - ATS DI BRESCIA,237,"DISTORS., STIRAM., LUSSAZIONI ANCA, PELVI E COSCIA",3.25,0
2015,326 - ATS DI BRESCIA,242,ARTRITE SETTICA,13.688889,0
2015,326 - ATS DI BRESCIA,330,"STENOSI URETRALE, ETA' < 18",1,1
2015,326 - ATS DI BRESCIA,333,"ALTRE DIA. RENE E VIE URINARIE,ETA' <18",6.343137,1
2015,326 - ATS DI BRESCIA,336,PROSTATECTOMIA TRANSURETRALE CON CC,7.75,0
2015,326 - ATS DI BRESCIA,373,PARTO VAGINALE SENZA CC,3.330997,0
2015,326 - ATS DI BRESCIA,384,ALTRE DIA. PREPARTO SENZA CC MEDICHE,3.161512,1
2015,326 - ATS DI BRESCIA,401,LINFOMA E LEUCEMIA NON ACUTA CON ALTRI INT. CON CC,23.3,0
2015,326 - ATS DI BRESCIA,406,"ALTERAZ. MIELOPROLIF.,ETC. CON INT. MAGG. CON CC",19.45,0
2015,326 - ATS DI BRESCIA,409,RADIOTERAPIA,11.732794,0
2015,326 - ATS DI BRESCIA,425,REAZIONE ACUTA DI ADATTAMENTO E DISFUNZ. PSICOSOC.,7.644828,0
2015,326 - ATS DI BRESCIA,454,"ALTRE DIA. TRAUMATISMI, AVVEL., ETC. CON CC",11.6,0
2015,326 - ATS DI BRESCIA,491,INT. SU ARTICOLAZ. MAGG. E REIMPIANTI DI ARTI SUP.,6.217573,0
2015,326 - ATS DI BRESCIA,565,DIAGNOSI RELATIVE ALL'APPARATO RESPIRATORIO CON RESPIRAZIONE ASSISTITA = 96 ORE,20.045161,0
2015,327 - ATS DELLA VAL PADANA,010,NEOPLASIE SIST. NERVOSO CON CC,10.303922,0
2015,327 - ATS DELLA VAL PADANA,082,NEOPLASIE APP. RESPIRATORIO,9.137097,0
2015,327 - ATS DELLA VAL PADANA,092,MALATTIA POLMONARE INTERSTIZIALE CON CC,10.868421,0
2015,327 - ATS DELLA VAL PADANA,129,ARRESTO CARDIACO SENZA CAUSA APPARENTE,6.227273,0
2015,327 - ATS DELLA VAL PADANA,135,"MAL. CARDIACHE CONGENITE E VALV.,ETA' >17 CON CC",6.8,0
2015,327 - ATS DELLA VAL PADANA,150,LISI DI ADERENZE PERITONEALI CON CC,13.126984,0
2015,327 - ATS DELLA VAL PADANA,186,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' < 18",3.714286,1
2015,327 - ATS DELLA VAL PADANA,312,"INT. SU URETRA, ETA' > 17 CON CC",16,0
2015,327 - ATS DELLA VAL PADANA,357,INT. UTERO E ANNESSI PER T.M. DI OVAIO O ANNESSI,7.235294,0
2015,327 - ATS DELLA VAL PADANA,367,T.M. APP. RIPRODUTTIVO FEMMINILE SENZA CC,9.6,0
2015,327 - ATS DELLA VAL PADANA,371,PARTO CESAREO SENZA CC,4.51341,0
2015,327 - ATS DELLA VAL PADANA,410,CHEMIOTERAPIA SENZA DIA.SECOND. DI LEUCEMIA ACUTA,4.835771,2.278846
2015,327 - ATS DELLA VAL PADANA,451,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' <18",2.382353,0
2015,327 - ATS DELLA VAL PADANA,501,INT. GINOCCHIO CON DIA. PRINC. DI INFEZIONE CON CC,34,0
2015,327 - ATS DELLA VAL PADANA,502,INT. GINOCCHIO CON DIA. PRINC. DI INFEZIONE SNZ CC,8.5,0
2015,327 - ATS DELLA VAL PADANA,520,ARTRODESI VERTEBRALE CERVICALE SENZA CC,3.446154,0
2015,327 - ATS DELLA VAL PADANA,536,IMP. DI DEFIBRILL. CARD. CON CATETERISMO CARD. SENZA IMA INSUFF. CARD. O SHOCK,10.973684,0
2015,328 - ATS DI PAVIA,049,INT. MAGGIORI SU CAPO E SU COLLO,11.678571,0
2015,328 - ATS DI PAVIA,099,SEGNI E SINTOMI RESPIRATORI CON CC,15.571429,1.5
2015,328 - ATS DI PAVIA,100,SEGNI E SINTOMI RESPIRATORI SENZA CC,18.061538,1.171717
2015,328 - ATS DI PAVIA,165,APPENDICECTOMIA CON DIA. PRINC. COMPL. SENZA CC,5.914286,0
2015,328 - ATS DI PAVIA,220,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'< 18",3.055556,0
2015,328 - ATS DI PAVIA,276,PATOLOGIE NON MALIGNE DELLA MAMMELLA,6.4,1
2015,328 - ATS DI PAVIA,294,DIABETE ETA' > 35,8.333333,0
2015,328 - ATS DI PAVIA,296,"DIST. NUTRIZIONE E METABOLISMO,ETA' >17 CON CC",10.672727,0
2015,328 - ATS DI PAVIA,325,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 CON CC",6.846154,0
2015,328 - ATS DI PAVIA,403,LINFOMA E LEUCEMIA NON ACUTA CON CC,15.341176,5
2015,328 - ATS DI PAVIA,473,"LEUCEMIA ACUTA SENZA INT. CHIR. MAGGIORI, ETA' >17",20.215517,1.5
2015,328 - ATS DI PAVIA,551,IMP. PACEMAKER CARD. PERM DIA CARDIOV. MAGG. O DEFIBR (AICD) O GEN. DI IMPULSI,5.869565,0
2015,328 - ATS DI PAVIA,571,MALATTIE MAGGIORI DELL'ESOFAGO,8.837209,1
2015,REGIONE LOMBARDIA,003,CRANIOTOMIA ETA' < 18,14.417143,0
