ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,CODICE DISCIPLINA,DESCRIZIONE DISCIPLINA,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS,POSIZIONE
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,47,GRANDI USTIONATI,0,0.010835791703576,"(45.68701679, 9.63853045)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,02,DAY HOSPITAL,0,0.085717018347051,"(45.68701679, 9.63853045)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,09,CHIRURGIA GENERALE,22.4580242165827,2.23273457714322,"(45.20086141, 9.14034225)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,70,RADIOTERAPIA,0.025786631652602,0.012544847830996,"(45.80802245, 8.837196022)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,51,ASTANTERIA,1.16410122693705,0.012111212275355,"(45.80802245, 8.837196022)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,12,CHIRURGIA PLASTICA,0.445977581433654,0.591312128737912,"(45.80802245, 8.837196022)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,39,PEDIATRIA,6.93258449720199,0.581448509436035,"(45.44410928, 9.198811423)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,08,CARDIOLOGIA,6.59016490161952,2.21245464467978,"(46.33431031, 10.32968894)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,01,ALLERGOLOGIA,0,0.001745327104843,"(45.65171815, 10.25368782)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,21,GERIATRIA,0.545178454010491,0.033562913389297,"(45.44410928, 9.198811423)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,RM,RIABILITAZIONE DI MANTENIMENTO,0.064815047126812,0.001393871981222,"(45.80802245, 8.837196022)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,02,DAY HOSPITAL,1.2787819275444,0.248289045785994,"(45.20086141, 9.14034225)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,38,OTORINOLARINGOIATRIA,6.05549970148945,0.23605163155614,"(45.65171815, 10.25368782)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,13,CHIRURGIA TORACICA,0,0.217444029070594,"(45.80802245, 8.837196022)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,49,TERAPIA INTENSIVA,0.589647475045276,0.053291754304384,"(45.65171815, 10.25368782)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,68,PNEUMOLOGIA,0.382568587148944,0.211134550454842,"(45.68701679, 9.63853045)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,51,ASTANTERIA,0,0.024832443090248,"(45.69919245, 9.298423314)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,12,CHIRURGIA PLASTICA,0.950418165591734,0.287977624230603,"(45.68701679, 9.63853045)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,07,CARDIOCHIRURGIA,0.317672187382005,0.609568342015909,"(45.80802245, 8.837196022)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,58,GASTROENTEROLOGIA,0.578976654254441,0.059520964456064,"(45.68701679, 9.63853045)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,65,ONCOEMATOLOGIA PEDIATRICA,0,0.049149773587688,"(45.1439181, 10.02604335)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,21,GERIATRIA,1.73094772872342,0.013239938343698,"(45.80802245, 8.837196022)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,98,DAY SURGERY,3.57318865192764,0.64868780367824,"(45.68701679, 9.63853045)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,71,REUMATOLOGIA,0,0.122919706193966,"(45.80802245, 8.837196022)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,18,EMATOLOGIA,1.01946652174072,0.016413593373285,"(45.20086141, 9.14034225)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,73,TERAPIA INTENSIVA NEONATALE,0.014618520569172,0.003654630142293,"(45.20086141, 9.14034225)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,10,CHIRURGIA MAXILLO-FACCIALE,0.193051269399213,0.262744868460301,"(45.80802245, 8.837196022)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,60,LUNGODEGENTI,0.468713381767049,0.089306534757607,"(45.44410928, 9.198811423)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,51,ASTANTERIA,0,0.021024144969048,"(45.69919245, 9.298423314)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,71,REUMATOLOGIA,0.476341695776437,0.067527366834208,"(45.20086141, 9.14034225)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,39,PEDIATRIA,5.8546994376254,0.475868853336405,"(45.44410928, 9.198811423)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,21,GERIATRIA,0,0.33966014164819,"(45.68701679, 9.63853045)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,11,CHIRURGIA PEDIATRICA,1.57685526877717,0.104028646204049,"(45.20086141, 9.14034225)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,39,PEDIATRIA,5.53532410779315,1.66773191432436,"(46.33431031, 10.32968894)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,36,ORTOPEDIA E TRAUMATOLOGIA,6.41670329452023,4.47480624486279,"(45.69919245, 9.298423314)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,64,ONCOLOGIA,2.69845005921393,0.537466014541236,"(45.20086141, 9.14034225)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,28,UNITA' SPINALE,0,0.017382710163174,"(45.69919245, 9.298423314)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,14,CHIRURGIA VASCOLARE,0.837196269233381,0.065325376244083,"(45.65171815, 10.25368782)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,40,PSICHIATRIA,2.00000518136057,0.093264490322514,"(45.1439181, 10.02604335)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,21,GERIATRIA,0,0.154287104565118,"(46.33431031, 10.32968894)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,56,RECUPERO E RIABILITAZIONE FUNZIONALE,4.29031015730307,2.4825532366983,"(45.69919245, 9.298423314)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0.17664774785724,0.031036632217939,"(45.44410928, 9.198811423)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,69,RADIOLOGIA,0,0.002030433883417,"(45.44410928, 9.198811423)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,60,LUNGODEGENTI,0.438346187028094,0.078535813203441,"(45.44410928, 9.198811423)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,02,DAY HOSPITAL,0.655106161420114,0.160633706958024,"(45.80802245, 8.837196022)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,09,CHIRURGIA GENERALE,16.5711341534102,1.73798636476552,"(45.68701679, 9.63853045)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,52,DERMATOLOGIA,0.774687410869545,0.025761576608488,"(45.68701679, 9.63853045)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,29,NEFROLOGIA,1.42265049845784,0.090581877989543,"(45.44410928, 9.198811423)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,21,GERIATRIA,2.22009143985465,0.001723004609899,"(45.65171815, 10.25368782)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,08,CARDIOLOGIA,6.18866731308904,1.8930140130131,"(45.69919245, 9.298423314)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,10,CHIRURGIA MAXILLO-FACCIALE,0.223547261546046,0.398645116597322,"(45.69919245, 9.298423314)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,68,PNEUMOLOGIA,3.25762695410946,0.13814578487341,"(45.20086141, 9.14034225)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,49,TERAPIA INTENSIVA,0.709949883743425,0.138704861605399,"(45.20086141, 9.14034225)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,75,NEURO-RIABILITAZIONE,0.294769934984259,0.216553754216159,"(45.44410928, 9.198811423)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,47,GRANDI USTIONATI,0,0.005520337844676,"(45.68701679, 9.63853045)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,25,MEDICINA DEL LAVORO,0,0.001804568807306,"(45.68701679, 9.63853045)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,52,DERMATOLOGIA,0.060301397347835,0.012791205498026,"(45.20086141, 9.14034225)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,58,GASTROENTEROLOGIA,0,0.215623178395288,"(45.20086141, 9.14034225)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,65,ONCOEMATOLOGIA PEDIATRICA,0.164458356403186,0,"(45.20086141, 9.14034225)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,51,ASTANTERIA,0.369593408617064,0.003863345734673,"(45.1439181, 10.02604335)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,64,ONCOLOGIA,0.399064710559843,0.632591467109678,"(46.33431031, 10.32968894)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,11,CHIRURGIA PEDIATRICA,0,0.546627769195255,"(45.69919245, 9.298423314)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,49,TERAPIA INTENSIVA,0.6674861305136,0.142251142568472,"(45.20086141, 9.14034225)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,12,CHIRURGIA PLASTICA,1.48899642247024,0.180860806554371,"(45.44410928, 9.198811423)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.243456989542151,"(45.69919245, 9.298423314)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,73,TERAPIA INTENSIVA NEONATALE,0.030294942471419,0.011512078139139,"(45.44410928, 9.198811423)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,RM,RIABILITAZIONE DI MANTENIMENTO,0,0.043141712228186,"(45.69919245, 9.298423314)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,32,NEUROLOGIA,2.7559976920697,0.635517040497487,"(45.80802245, 8.837196022)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.753940764225638,"(45.69919245, 9.298423314)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,25,MEDICINA DEL LAVORO,0.00339995835051,0.029749635566964,"(45.69919245, 9.298423314)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,30,NEUROCHIRURGIA,1.19055286183514,0.351461509444378,"(45.68701679, 9.63853045)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,70,RADIOTERAPIA,0,0.027054983843666,"(45.68701679, 9.63853045)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,65,ONCOEMATOLOGIA PEDIATRICA,0,0.052799058373866,"(45.1439181, 10.02604335)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,64,ONCOLOGIA,0.808168132610215,0.686228091789735,"(45.69919245, 9.298423314)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,36,ORTOPEDIA E TRAUMATOLOGIA,10.6365543017152,1.46385162021897,"(45.44410928, 9.198811423)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,75,NEURO-RIABILITAZIONE,0.672586211982654,0.415941473199799,"(46.33431031, 10.32968894)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,69,RADIOLOGIA,0,0.000583702841553,"(45.44410928, 9.198811423)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,61,MEDICINA NUCLEARE,0.232826070334093,0.006013957536305,"(45.65171815, 10.25368782)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,09,CHIRURGIA GENERALE,14.1118795728559,1.61878986664598,"(45.68701679, 9.63853045)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,98,DAY SURGERY,2.14613065804315,0.581319888635196,"(45.68701679, 9.63853045)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,14,CHIRURGIA VASCOLARE,0.856247498828422,0.49028200993275,"(45.80802245, 8.837196022)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,35,ODONTOIATRIA E STOMATOLOGIA,0.000829648312081,0.077157293023487,"(45.69919245, 9.298423314)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,26,MEDICINA GENERALE,18.6651892943968,0.860180565021997,"(45.20086141, 9.14034225)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,60,LUNGODEGENTI,0.794010275214789,0.049625642200924,"(45.68701679, 9.63853045)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,RM,RIABILITAZIONE DI MANTENIMENTO,0.285887584365812,0.006438909557789,"(45.1439181, 10.02604335)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,98,DAY SURGERY,0.548988409385554,0.451905952013774,"(45.65171815, 10.25368782)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,49,TERAPIA INTENSIVA,0.579612412065413,0.235467542401574,"(45.80802245, 8.837196022)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,58,GASTROENTEROLOGIA,0,0.210952347171558,"(45.20086141, 9.14034225)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,14,CHIRURGIA VASCOLARE,0.787521724737234,0.393114292808077,"(45.1439181, 10.02604335)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,33,NEUROPSICHIATRIA INFANTILE,0.74133243384998,0.057453263623374,"(45.20086141, 9.14034225)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,60,LUNGODEGENTI,1.55783038862991,0.121197430614471,"(46.33431031, 10.32968894)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,35,ODONTOIATRIA E STOMATOLOGIA,0,0.032646963571212,"(45.1439181, 10.02604335)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,47,GRANDI USTIONATI,0.018207115928231,0,"(45.44410928, 9.198811423)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,39,PEDIATRIA,4.52850914121539,0.910624120787878,"(45.1439181, 10.02604335)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,98,DAY SURGERY,0,1.54549488241775,"(45.69919245, 9.298423314)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,29,NEFROLOGIA,1.27743297465235,0.087018595003566,"(45.44410928, 9.198811423)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,07,CARDIOCHIRURGIA,0.997820872129808,0.073333083775838,"(45.44410928, 9.198811423)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,01,ALLERGOLOGIA,0,0.014227566038541,"(45.1439181, 10.02604335)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,09,CHIRURGIA GENERALE,18.0298446938423,0.83422182396459,"(45.65171815, 10.25368782)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,75,NEURO-RIABILITAZIONE,0.421836164332249,0.137461886544114,"(45.65171815, 10.25368782)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,10,CHIRURGIA MAXILLO-FACCIALE,0.852178680791194,0.225006207067781,"(45.1439181, 10.02604335)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,02,DAY HOSPITAL,0,0.062563828906329,"(45.68701679, 9.63853045)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,09,CHIRURGIA GENERALE,12.7716626296469,2.86818874856103,"(45.80802245, 8.837196022)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,36,ORTOPEDIA E TRAUMATOLOGIA,10.126233776927,2.54474531962413,"(45.1439181, 10.02604335)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,98,DAY SURGERY,4.63323483460665,1.36189447203542,"(45.80802245, 8.837196022)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,33,NEUROPSICHIATRIA INFANTILE,0.002611757085697,0.147564275341879,"(45.1439181, 10.02604335)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,47,GRANDI USTIONATI,0,0.012796349749831,"(45.68701679, 9.63853045)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,01,ALLERGOLOGIA,0,0.015364963274246,"(45.80802245, 8.837196022)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,07,CARDIOCHIRURGIA,0.63337156386917,0.241456015813567,"(45.68701679, 9.63853045)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,34,OCULISTICA,1.24232021552554,0.310361898844709,"(45.44410928, 9.198811423)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,75,NEURO-RIABILITAZIONE,0,0.084882105285152,"(45.1439181, 10.02604335)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,30,NEUROCHIRURGIA,0.852878464818763,0.836285498577153,"(45.69919245, 9.298423314)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,09,CHIRURGIA GENERALE,19.2939229701014,2.36185172090785,"(45.20086141, 9.14034225)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,38,OTORINOLARINGOIATRIA,3.0531924366918,0.489044503920043,"(45.44410928, 9.198811423)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,02,DAY HOSPITAL,1.49193152312309,0.138999831346871,"(45.20086141, 9.14034225)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,58,GASTROENTEROLOGIA,1.03713502101159,0.157141669850241,"(45.80802245, 8.837196022)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,21,GERIATRIA,0,0.188796129679342,"(46.33431031, 10.32968894)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.248007234008758,0.013236341140917,"(45.80802245, 8.837196022)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,30,NEUROCHIRURGIA,0.848172823694556,0.753460191715331,"(45.80802245, 8.837196022)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,18,EMATOLOGIA,0.299536423335414,0.120401895654431,"(45.44410928, 9.198811423)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,73,TERAPIA INTENSIVA NEONATALE,0,0.053407074657156,"(46.33431031, 10.32968894)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,66,ONCOEMATOLOGIA,0,0.060590567127708,"(45.69919245, 9.298423314)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,RM,RIABILITAZIONE DI MANTENIMENTO,0.104062705811937,0,"(45.80802245, 8.837196022)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0.563533372482793,0.014589860776254,"(45.20086141, 9.14034225)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,24,MALATTIE INFETTIVE E TROPICALI,0.696136154629968,0.177965842146781,"(45.69919245, 9.298423314)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,13,CHIRURGIA TORACICA,0.329081392797819,0.144952518256182,"(45.1439181, 10.02604335)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,33,NEUROPSICHIATRIA INFANTILE,0.340338785444321,0.050614486040438,"(45.65171815, 10.25368782)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,21,GERIATRIA,0,0.034914756269138,"(45.1439181, 10.02604335)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,60,LUNGODEGENTI,0.590889361438268,0.051064512716887,"(45.20086141, 9.14034225)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,66,ONCOEMATOLOGIA,0,0.005413706421919,"(45.68701679, 9.63853045)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,51,ASTANTERIA,0,0.000901832794789,"(45.68701679, 9.63853045)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,18,EMATOLOGIA,0.980412143766599,0.027799966269374,"(45.20086141, 9.14034225)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,62,NEONATOLOGIA,0.921220973177279,0.181178103650599,"(45.80802245, 8.837196022)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,28,UNITA' SPINALE,0,0.022706076566572,"(45.69919245, 9.298423314)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,07,CARDIOCHIRURGIA,0.283652948178627,0.581941552160083,"(45.80802245, 8.837196022)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,14,CHIRURGIA VASCOLARE,1.06690276950721,0.35389308511194,"(45.1439181, 10.02604335)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,69,RADIOLOGIA,0,0.000712424251491,"(45.80802245, 8.837196022)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,47,GRANDI USTIONATI,0,0.011588473442116,"(45.69919245, 9.298423314)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.014780174465179,"(46.33431031, 10.32968894)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,RM,RIABILITAZIONE DI MANTENIMENTO,0,0.00294993952624,"(46.33431031, 10.32968894)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,64,ONCOLOGIA,2.00310148529198,0.578171141485122,"(45.80802245, 8.837196022)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,68,PNEUMOLOGIA,2.98764808181102,0.237822732880479,"(46.33431031, 10.32968894)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,29,NEFROLOGIA,0,0.361981283787392,"(46.33431031, 10.32968894)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,43,UROLOGIA,9.12631543122233,0.508762851061639,"(45.65171815, 10.25368782)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,09,CHIRURGIA GENERALE,18.0725953532289,0.801197143602958,"(45.65171815, 10.25368782)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,11,CHIRURGIA PEDIATRICA,0.628849187705998,0.109682997855697,"(45.68701679, 9.63853045)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,43,UROLOGIA,5.59511339363842,1.06799094716873,"(45.80802245, 8.837196022)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,28,UNITA' SPINALE,0,0.025499687628826,"(45.69919245, 9.298423314)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,14,CHIRURGIA VASCOLARE,1.15876567807006,0.597119048393247,"(46.33431031, 10.32968894)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,12,CHIRURGIA PLASTICA,0.501027140479927,0.533081728048879,"(45.80802245, 8.837196022)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,58,GASTROENTEROLOGIA,0.694642512121742,0.061643772598883,"(45.68701679, 9.63853045)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,RM,RIABILITAZIONE DI MANTENIMENTO,0,0.005912069786072,"(46.33431031, 10.32968894)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,38,OTORINOLARINGOIATRIA,4.54231798986098,0.768247016717423,"(45.68701679, 9.63853045)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,56,RECUPERO E RIABILITAZIONE FUNZIONALE,8.1484811420251,0.747803649109899,"(45.65171815, 10.25368782)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,06,CARDIOCHIRURGIA PEDIATRICA,0,0.007467339722887,"(45.20086141, 9.14034225)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,71,REUMATOLOGIA,0,0.03730920842725,"(45.1439181, 10.02604335)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,40,PSICHIATRIA,2.77658040637959,0.190258186304383,"(46.33431031, 10.32968894)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,58,GASTROENTEROLOGIA,0.355243325077523,0.260622439426033,"(45.69919245, 9.298423314)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,07,CARDIOCHIRURGIA,0.546739587435958,0.466972109633751,"(45.69919245, 9.298423314)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,60,LUNGODEGENTI,0.034479597749239,0.310316379743152,"(45.69919245, 9.298423314)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,70,RADIOTERAPIA,0.057302056300288,0.007853581320344,"(45.44410928, 9.198811423)"
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,64,ONCOLOGIA,2.62825163109105,0.159244028856526,"(45.44410928, 9.198811423)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.003886020430105,"(45.1439181, 10.02604335)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,40,PSICHIATRIA,1.58205497641043,0.366431851153886,"(45.69919245, 9.298423314)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,71,REUMATOLOGIA,0,0.005169013829696,"(45.65171815, 10.25368782)"
