ANNO,ATS STRUTTURA,CODICE STRUTTURA DI RICOVERO,DESCRIZIONE STRUTTURA DI RICOVERO,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2016,327 - ATS DELLA VAL PADANA,030239-00,OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO,18,MALATTIE INFETTIVE E PARASSITARIE,5.572917,0
2015,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,PR,PREMDC (DRG SENZA SPECIFICA MDC),37,0
2015,323 - ATS DELLA MONTAGNA,030044-00,OSPEDALE DI CHIAVENNA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.857143,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030079-00,OSPEDALE CIVICO - CODOGNO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",7.153846,1
2016,324 - ATS DELLA BRIANZA,030034-00,CASA DI CURA G.B. MANGIONI - LECCO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.666667,0
2016,326 - ATS DI BRESCIA,030162-00,PRESIDIO OSPEDALIERO GARDONE V.T.,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,9.464286,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030083-00,OSPEDALE DELMATI - SANT'ANGELO LODIGIANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,21.774451,0
2017,326 - ATS DI BRESCIA,030906-00,PRES.OSPEDAL.SPEDALI CIVILI BRESCIA,24,TRAUMATISMI MULTIPLI,16.115385,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030283-00,OSPEDALE G.CASATI-PASSIRANA RHO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,5.4375,2.4
2017,326 - ATS DI BRESCIA,030162-00,PRESIDIO OSPEDALIERO GARDONE V.T.,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",5.6,0
2017,323 - ATS DELLA MONTAGNA,030044-00,OSPEDALE DI CHIAVENNA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.823529,0
2014,324 - ATS DELLA BRIANZA,030381-00,FOND. MB PER IL BAMBINO E LA SUA MAMMA - MONZA,  ,PREMDC (DRG SENZA SPECIFICA MDC),22.2,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.626761,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-01,OSPEDALE S. MARIA DELLE STELLE MELZO,19,MALATTIE E DISTURBI MENTALI,10.260081,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030067-00,OSPEDALE MAGGIORE DI LODI,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,6.014493,1
2014,324 - ATS DELLA BRIANZA,030033-00,CASA DI CURA BEATO L.TALAMONI-LECCO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,6.224138,0
2017,326 - ATS DI BRESCIA,030369-00,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030085-01,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.163265,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030085-02,OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,10.5,0
2017,326 - ATS DI BRESCIA,030295-00,FONDAZIONE POLIAMBULANZA - BRESCIA,18,MALATTIE INFETTIVE E PARASSITARIE,8.253561,0
2017,326 - ATS DI BRESCIA,030275-00,ISTITUTO CLINICO S. ROCCO S.P.A. - OME,11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.285714,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030943-00,IST. CLIN. HUMANITAS - ROZZANO,24,TRAUMATISMI MULTIPLI,20.652174,0
2014,324 - ATS DELLA BRIANZA,030033-00,CASA DI CURA BEATO L.TALAMONI-LECCO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,9.888889,0
2013,327 - ATS DELLA VAL PADANA,030907-00,OSPEDALE C. POMA - MANTOVA,24,TRAUMATISMI MULTIPLI,12.380952,0
2013,326 - ATS DI BRESCIA,030175-00,CASA DI CURA S. CAMILLO - BRESCIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.733333,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030080-00,OSPEDALE ROSSI - CASALPUSTERLENGO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,12.7,0
2016,325 - ATS DI BERGAMO,030361-00,HABILITA SAN DONATO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,37.725,0
2016,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,5.944444,0
2016,326 - ATS DI BRESCIA,030163-00,PRESIDIO OSPEDALIERO DI ISEO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.166667,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030100-00,CASA DI CURA IGEA - MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.857923,1
2017,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.778656,1
2017,328 - ATS DI PAVIA,030193-00,OSPEDALE CIVILE - VIGEVANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),39.869565,0
2016,323 - ATS DELLA MONTAGNA,030042-00,OSPEDALE SONDRIO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.311111,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030915-00,OSPEDALE S. CARLO BORROMEO - MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),48.410256,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030936-01,IST.AUXOLOGICO ITALIANO-I.S. S.LUCA-MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,10,0
2015,328 - ATS DI PAVIA,030190-00,OSPEDALE CARLO MIRA-CASORATE PRIMO,22,USTIONI,1,0
2017,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.888889,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030914-00,OSPEDALE S. PAOLO - MILANO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,5.842857,8.545455
2017,322 - ATS DELL'INSUBRIA,030012-00,OSPEDALE CARLO ONDOLI - ANGERA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.345404,0
2017,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,24,TRAUMATISMI MULTIPLI,14,0
2016,328 - ATS DI PAVIA,030383-00,NUOVO OSPEDALE DI BRONI E STRADELLA ,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",6.376623,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030946-00,ISTITUTO ORTOPEDICO GALEAZZI SPA - MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),35.333333,0
2017,326 - ATS DI BRESCIA,030369-00,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",6,0
2017,322 - ATS DELL'INSUBRIA,030347-00,CASA DI CURA VILLA S. GIUSEPPE-ANZANO DEL PARCO ,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,28.210361,0
2014,328 - ATS DI PAVIA,030199-00,CASA DI CURA S. MARIA GRAZIE,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,6.397436,0
2017,322 - ATS DELL'INSUBRIA,030282-01,OSPED.CIRCOLO CAUSA PIA LUVINI-CITTIGLIO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.75,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO - MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",2.02381,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030281-01,OSPEDALE CIVILE DI LEGNANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),37.6,0
2013,323 - ATS DELLA MONTAGNA,030035-00,C.O.F. LANZO HOSPITAL - RAMPONIO VERNA,18,MALATTIE INFETTIVE E PARASSITARIE,9.8,0
2015,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,18,MALATTIE INFETTIVE E PARASSITARIE,8.323529,0
2014,322 - ATS DELL'INSUBRIA,030022-00,OSPEDALE S. ANTONIO ABATE - CANTU',16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.15,3.196078
2015,326 - ATS DI BRESCIA,030162-00,PRESIDIO OSPEDALIERO GARDONE V.T.,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,11.38,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030923-00,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,19.333333,0
2017,326 - ATS DI BRESCIA,030178-00,IST.CLIN. CITTA' DI BRESCIA - BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.282847,1
2014,326 - ATS DI BRESCIA,030176-00,ISTITUTO CLINICO  S. ANNA - BRESCIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",4.75,1
2013,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,19.559322,0
2013,327 - ATS DELLA VAL PADANA,030357-00,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,24,TRAUMATISMI MULTIPLI,9.5,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030066-00,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,6.032,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,2.711111,1
2015,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,02,MALATTIE E DISTURBI OCCHIO,3.857143,0
2015,324 - ATS DELLA BRIANZA,030107-00,ISTITUTI CLINICI ZUCCHI SPA-MONZA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",1,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030080-00,OSPEDALE CIVICO ROSSI - CASALPUSTERLENGO,18,MALATTIE INFETTIVE E PARASSITARIE,13.933333,0
2016,323 - ATS DELLA MONTAGNA,030042-00,OSPEDALE SONDRIO,22,USTIONI,6.555556,0
2015,325 - ATS DI BERGAMO,030138-00,OSP.LE SS.TRINITA'-ROMANO DI LOMBARDIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.25,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030051-00,P.O.  CITTA' DI SESTO S. GIOVANNI,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",7.47619,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030936-01,IST.AUXOLOGICO ITALIANO-I.S. S.LUCA-MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,13.578947,0
2012,323 - ATS DELLA MONTAGNA,030045-00,OSPEDALE CIVILE - MORBEGNO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,6.076923,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030923-00,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.5,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030103-00,CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,20.871795,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030950-00,SAN RAFFAELE TURRO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,19.625,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030079-00,OSPEDALE CIVICO - CODOGNO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6.125,1
2013,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,19,MALATTIE E DISTURBI MENTALI,6.863636,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030359-00,FONDAZIONE EUROPEA DI RICERCA BIOMEDICA-CERNUSCO S/NAVIGLIO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,18.398773,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030925-00,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.680147,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030950-00,SAN RAFFAELE TURRO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,3,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030079-00,OSPEDALE CIVICO - CODOGNO,25,INFEZIONI DA HIV,20.5,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030075-00,OSPEDALE C.CANTU'-ABBIATEGRASSO,19,MALATTIE E DISTURBI MENTALI,12.666667,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030936-02,IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,0,1.011628
2017,324 - ATS DELLA BRIANZA,030381-00,FOND. MB PER IL BAMBINO E LA SUA MAMMA - MONZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.684211,0
2017,328 - ATS DI PAVIA,030203-00,OSPEDALE ASILO VITTORIA - MORTARA,18,MALATTIE INFETTIVE E PARASSITARIE,11.707692,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030112-00,IST.CLINICO S.AMBROGIO SPA-MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,7.142857,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030051-00,P.O.  CITTA' DI SESTO S. GIOVANNI,  ,PREMDC (DRG SENZA SPECIFICA MDC),37,0
2014,322 - ATS DELL'INSUBRIA,030010-00,OSPEDALE GALMARINI - TRADATE,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6.333333,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030934-00,"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MILANO",08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,11.333333,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030367-00,OSPEDALE S. GIUSEPPE - MILANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,5.828571,1
2014,323 - ATS DELLA MONTAGNA,030274-01,OSPEDALE VALCAMONICA - ESINE,PR,PREMDC (DRG SENZA SPECIFICA MDC),26.333333,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030073-00,OSPEDALE DI CIRCOLO - RHO,25,INFEZIONI DA HIV,17,0
2013,325 - ATS DI BERGAMO,030361-00,CASA DI CURA SAN DONATO SRL-OSIO SOTTO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,24.333333,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030103-00,CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,18.827586,0
2016,325 - ATS DI BERGAMO,030138-00,OSP.LE SS.TRINITA'-ROMANO DI LOMBARDIA,02,MALATTIE E DISTURBI OCCHIO,3,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030057-00,OSPEDALE M. MELLONI - MILANO,19,MALATTIE E DISTURBI MENTALI,5.5,0
2016,327 - ATS DELLA VAL PADANA,030218-00,CASA DI CURA S. CAMILLO - CREMONA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4,0
2012,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,PR,PREMDC (DRG SENZA SPECIFICA MDC),47.30303,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030941-00,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),17.267782,0
2013,322 - ATS DELL'INSUBRIA,030032-00,IST.CLINICO VILLA APRICA SPA-COMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,2.75,1
2013,322 - ATS DELL'INSUBRIA,030008-00,OSP. GENERALE PROVINCIALE - SARONNO,  ,PREMDC (DRG SENZA SPECIFICA MDC),18.1,0
2013,328 - ATS DI PAVIA,030201-00,CASA DI CURA CITTADELLA SOCIALE,02,MALATTIE E DISTURBI OCCHIO,1,0
2013,328 - ATS DI PAVIA,030197-00,CASA DI CURA VILLA ESPERIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,0,19
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030056-00,PRESIDIO OSPED. V. BUZZI - MILANO,22,USTIONI,1,0
2016,324 - ATS DELLA BRIANZA,030078-00,PRESIDIO OSPEDALIERO DI VIMERCATE,18,MALATTIE INFETTIVE E PARASSITARIE,11.270161,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030100-00,CASA DI CURA IGEA - MILANO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,4.073171,0
2012,322 - ATS DELL'INSUBRIA,030012-00,OSPEDALE CARLO ONDOLI - ANGERA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.833333,1
2014,328 - ATS DI PAVIA,030190-00,OSPEDALE CARLO MIRA-CASORATE PRIMO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030912-00,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,2.777778,1
2015,322 - ATS DELL'INSUBRIA,030009-00,OSPEDALE A.BELLINI - SOMMA LOMBARDO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",9.142857,0
2013,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,24,TRAUMATISMI MULTIPLI,51.5,0
2013,326 - ATS DI BRESCIA,030156-00,OSPEDALE DI DESENZANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,6.253521,0
2012,322 - ATS DELL'INSUBRIA,030282-02,OSPEDALE LUINI CONFALONIERI - LUINO,18,MALATTIE INFETTIVE E PARASSITARIE,10.037736,0
2012,325 - ATS DI BERGAMO,030134-00,OSPEDALE F. M. PASSI - CALCINATE,  ,PREMDC (DRG SENZA SPECIFICA MDC),10.666667,0
2012,327 - ATS DELLA VAL PADANA,030357-00,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.761905,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030058-00,OSPEDALE BASSINI - CINISELLO BALSAMO,14,"GRAVIDANZA, PARTO E PUERPERIO",1,1
2013,323 - ATS DELLA MONTAGNA,030035-00,C.O.F. LANZO HOSPITAL - RAMPONIO VERNA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.484848,0
2013,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,PR,PREMDC (DRG SENZA SPECIFICA MDC),43.333333,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030067-00,OSPEDALE MAGGIORE DI LODI,PR,PREMDC (DRG SENZA SPECIFICA MDC),30.172414,0
2013,322 - ATS DELL'INSUBRIA,030282-02,OSPEDALE LUINI CONFALONIERI - LUINO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.652174,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030079-00,OSPEDALE CIVICO - CODOGNO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.333333,0
2013,327 - ATS DELLA VAL PADANA,030217-00,CASA DI CURA ANCELLE DELLA CARITA'-CR,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,3,0
2012,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,22,USTIONI,14.666667,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO - MILANO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",3.428571,1
2015,322 - ATS DELL'INSUBRIA,030017-00,CASA DI CURA MATER DOMINI - CASTELLANZA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",3.963636,0
2016,326 - ATS DI BRESCIA,030156-00,OSPEDALE DI DESENZANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,3.842105,1
2016,328 - ATS DI PAVIA,030938-00,IRCCS CENTRO MEDICO DI PAVIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.584229,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030911-00,ISTITUTO ORTOPEDICO GAETANO PINI,02,MALATTIE E DISTURBI OCCHIO,4.333333,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030129-00,OSPED. DI CIRCOLO SERBELLONI-GORGONZOLA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,10.268293,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030083-00,OSPEDALE DELMATI - SANT'ANGELO LODIG.,25,INFEZIONI DA HIV,11.62069,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030105-00,CASA DI CURA S. CAMILLO - MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,1,0
2013,323 - ATS DELLA MONTAGNA,030045-00,OSPEDALE  MORBEGNO,18,MALATTIE INFETTIVE E PARASSITARIE,15.466667,0
2012,327 - ATS DELLA VAL PADANA,030355-00,OSPEDALE DI SUZZARA S.P.A.,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,4.666667,0
2012,325 - ATS DI BERGAMO,030382-00,OSPEDALE M. O. ANTONIO LOCATELLI,24,TRAUMATISMI MULTIPLI,4,0
2016,325 - ATS DI BERGAMO,030136-00,OSPEDALE BRIOLINI - GAZZANIGA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,29.837209,0
2014,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.611111,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030935-00,IRCCS    S. RAFFAELE - MILANO,24,TRAUMATISMI MULTIPLI,28.363636,0
2014,323 - ATS DELLA MONTAGNA,030035-00,C.O.F. LANZO HOSPITAL - RAMPONIO VERNA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,10.25641,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030074-00,OSPEDALE CIVILE G. FORNAROLI - MAGENTA,24,TRAUMATISMI MULTIPLI,8.9,0
2017,326 - ATS DI BRESCIA,030369-00,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.238095,0
2017,322 - ATS DELL'INSUBRIA,030009-00,OSPEDALE A.BELLINI - SOMMA LOMBARDO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",9.705882,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030073-00,OSPEDALE DI CIRCOLO - RHO,24,TRAUMATISMI MULTIPLI,12.75,0
2014,326 - ATS DI BRESCIA,030177-00,CASA DI CURA VILLA GEMMA-GARDONE RIV,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,17.571429,0
2017,326 - ATS DI BRESCIA,030348-00,CASA DI CURA VILLA BARBARANO - SALO',23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,14.8,0
2014,328 - ATS DI PAVIA,030191-00,OSPEDALE S.MARTINO - MEDE,25,INFEZIONI DA HIV,8,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030051-00,P.O.  CITTA' DI SESTO S. GIOVANNI,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.826087,0
2015,327 - ATS DELLA VAL PADANA,030209-00,OSPEDALE MAGGIORE - CREMA,22,USTIONI,5.4,0
2016,325 - ATS DI BERGAMO,030379-00,HABILITA IST.CLINICO-OSP.LE DI SARNICO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8,0
