ANNO,ATS STRUTTURA,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.251862,1.018522
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,19,MALATTIE E DISTURBI MENTALI,13.105228,9.422917
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),33.528919,1
2012,328 - ATS DI PAVIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.946762,1.001639
2016,REGIONE LOMBARDIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.081926,2.309819
2012,REGIONE LOMBARDIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.697844,1.073144
2017,328 - ATS DI PAVIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.043157,1.023634
2014,325 - ATS DI BERGAMO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.59263,1.03887
2012,328 - ATS DI PAVIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),11.535211,1.833333
2013,324 - ATS DELLA BRIANZA,18,MALATTIE INFETTIVE E PARASSITARIE,12.789596,2.888889
2012,325 - ATS DI BERGAMO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.389097,1.276809
2016,323 - ATS DELLA MONTAGNA,NA,MDC NON APPLICABILE,13,1
2012,327 - ATS DELLA VAL PADANA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,14.952935,5.275
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,14,"GRAVIDANZA, PARTO E PUERPERIO",4.220697,1.003551
2016,327 - ATS DELLA VAL PADANA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.542583,5.368421
2016,324 - ATS DELLA BRIANZA,02,MALATTIE E DISTURBI OCCHIO,2.797832,1.019835
2014,324 - ATS DELLA BRIANZA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.316322,2.029046
2012,326 - ATS DI BRESCIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.554646,2.707071
2015,326 - ATS DI BRESCIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.91,1.027985
2017,322 - ATS DELL'INSUBRIA,19,MALATTIE E DISTURBI MENTALI,15.858117,4.351852
2014,322 - ATS DELL'INSUBRIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.098383,1.162744
2016,322 - ATS DELL'INSUBRIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.222001,1.200248
2017,324 - ATS DELLA BRIANZA,19,MALATTIE E DISTURBI MENTALI,13.94697,4.816073
2013,REGIONE LOMBARDIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.116537,1.364563
2014,328 - ATS DI PAVIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.11806,1.03252
2017,324 - ATS DELLA BRIANZA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.378847,1.141526
2015,REGIONE LOMBARDIA,22,USTIONI,11.309654,3.547619
2014,323 - ATS DELLA MONTAGNA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.678322,1.008929
2016,REGIONE LOMBARDIA,22,USTIONI,11.745794,3.142857
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",7.147894,1.106335
2016,324 - ATS DELLA BRIANZA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.732946,1.011762
2013,328 - ATS DI PAVIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.63073,1.522202
2017,326 - ATS DI BRESCIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,16.295582,1.076628
2017,323 - ATS DELLA MONTAGNA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.391447,1.351064
2017,327 - ATS DELLA VAL PADANA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.562241,1.1
2013,322 - ATS DELL'INSUBRIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.885759,1.181467
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.226771,1.020937
2016,326 - ATS DI BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.940057,1.058442
2017,327 - ATS DELLA VAL PADANA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.48037,1.162338
2012,325 - ATS DI BERGAMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.682351,1.792111
2016,323 - ATS DELLA MONTAGNA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.98,1.003929
2016,326 - ATS DI BRESCIA,02,MALATTIE E DISTURBI OCCHIO,2.794444,1.009957
2017,328 - ATS DI PAVIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.149014,1.21037
2016,328 - ATS DI PAVIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.363551,3.738462
2014,323 - ATS DELLA MONTAGNA,18,MALATTIE INFETTIVE E PARASSITARIE,12.166881,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,12.314298,3.4
2012,326 - ATS DI BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.116935,2.896552
2017,328 - ATS DI PAVIA,02,MALATTIE E DISTURBI OCCHIO,4.350785,1.063107
2015,322 - ATS DELL'INSUBRIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.85586,1.11251
2014,REGIONE LOMBARDIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.60163,1.517583
2014,324 - ATS DELLA BRIANZA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,9.061728,1.529412
2013,325 - ATS DI BERGAMO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.778112,1.069141
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,13.526102,3.331265
2013,327 - ATS DELLA VAL PADANA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.039286,1.359375
2012,327 - ATS DELLA VAL PADANA,22,USTIONI,5.68,6.357143
2017,328 - ATS DI PAVIA,24,TRAUMATISMI MULTIPLI,14.137255,0
2016,REGIONE LOMBARDIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.430319,1.068332
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.734337,2.111983
2016,REGIONE LOMBARDIA,15,MALATTIE E DISTURBI PERIODO PERINATALE,10.204025,1.029412
2013,327 - ATS DELLA VAL PADANA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.825846,1.081897
2015,322 - ATS DELL'INSUBRIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.82545,1.235326
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,22,USTIONI,14.308772,1.133333
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.851421,1.161629
2014,327 - ATS DELLA VAL PADANA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.172771,1.061773
2016,328 - ATS DI PAVIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.551176,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.411808,2.391137
2014,326 - ATS DI BRESCIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.467449,1.009784
2012,323 - ATS DELLA MONTAGNA,02,MALATTIE E DISTURBI OCCHIO,4.157509,1.015267
2015,325 - ATS DI BERGAMO,NA,MDC NON APPLICABILE,14.007042,1
2017,322 - ATS DELL'INSUBRIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.146115,1.571429
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.306973,1.043836
2014,323 - ATS DELLA MONTAGNA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,12.289486,1
2014,REGIONE LOMBARDIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.072371,1.1907
2016,327 - ATS DELLA VAL PADANA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,15.691754,5.069638
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.010726,1.012333
2013,328 - ATS DI PAVIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.194726,1.002458
2012,326 - ATS DI BRESCIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.566347,1.000395
2015,322 - ATS DELL'INSUBRIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.907756,1.184911
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,13.642166,2.916046
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.395966,1.07286
2014,326 - ATS DI BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.86845,1.103679
2013,324 - ATS DELLA BRIANZA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.177294,1.532051
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,22,USTIONI,15.917355,1
2016,327 - ATS DELLA VAL PADANA,18,MALATTIE INFETTIVE E PARASSITARIE,10.655562,6.166667
2012,323 - ATS DELLA MONTAGNA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.672986,1.428571
2015,327 - ATS DELLA VAL PADANA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,16.793872,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,13.303189,4.395963
2017,323 - ATS DELLA MONTAGNA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,6.275,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.453312,2.118428
2017,326 - ATS DI BRESCIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.344603,1.122199
2013,325 - ATS DI BERGAMO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.758074,1.000436
2016,326 - ATS DI BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.882412,1.083822
2013,322 - ATS DELL'INSUBRIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",5.06361,1.21813
2015,325 - ATS DI BERGAMO,22,USTIONI,6.307692,1
2017,327 - ATS DELLA VAL PADANA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.30543,1.16
2017,324 - ATS DELLA BRIANZA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.87717,1.006734
2013,322 - ATS DELL'INSUBRIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.866576,1.034172
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,22,USTIONI,15.597173,1.166667
2015,323 - ATS DELLA MONTAGNA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.451596,1.615023
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.278925,2.355728
2012,322 - ATS DELL'INSUBRIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,14.62524,1.653125
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.623298,2.42524
2013,327 - ATS DELLA VAL PADANA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.07681,1.001498
2016,328 - ATS DI PAVIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.159323,1.008333
2014,328 - ATS DI PAVIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.176591,2.9
2014,325 - ATS DI BERGAMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.004549,1.010652
2013,323 - ATS DELLA MONTAGNA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,13.146379,5.608696
2017,325 - ATS DI BERGAMO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,10.254386,3
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.340355,2.077088
2012,REGIONE LOMBARDIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.955184,1.362546
2017,325 - ATS DI BERGAMO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.488589,1.002187
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.204699,1.178663
2016,323 - ATS DELLA MONTAGNA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.590856,1.003722
2012,322 - ATS DELL'INSUBRIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.701773,1.001737
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.730679,1.35
2014,322 - ATS DELL'INSUBRIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,7.518349,3.5
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.095757,1.287847
2017,323 - ATS DELLA MONTAGNA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.056415,1
2016,323 - ATS DELLA MONTAGNA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.224499,1
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),33.990306,1
2014,324 - ATS DELLA BRIANZA,19,MALATTIE E DISTURBI MENTALI,13.845918,6.470284
2016,325 - ATS DI BERGAMO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.573363,10.53125
2017,324 - ATS DELLA BRIANZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.593472,1.495671
2016,REGIONE LOMBARDIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.746136,1.007983
2012,323 - ATS DELLA MONTAGNA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.876025,1.910638
2013,324 - ATS DELLA BRIANZA,02,MALATTIE E DISTURBI OCCHIO,2.284489,1.092105
2014,324 - ATS DELLA BRIANZA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.326936,1.330654
